# Path-cohort ledger — every path-like parameter, classified.
#
# Generated by session 167 from live measurement against Godot 4.7 (editor + a running
# game), one line per row, TAB separated:  tool <TAB> param <TAB> class <TAB> reason
#
# CLASSES
#   guarded          refuses an escaping res://.. spelling, naming the parameter
#   node-path        addresses a node in a scene tree; cannot express a filesystem escape
#   not-a-path       enumerator over-inclusion; the value is not a path at all
#   capability-gated the plane's capability check answers before the guard is reached
#   do-not-reopen    a plane with its own dedicated pass (166 §8.38)
#   backend-absent   needs a backend that cannot be installed on the measuring host
#   stores-only      stored verbatim and never resolved; see the reason for why that is legitimate
#
# 🔴 THIS FILE IS A GATE, NOT A NOTE. `AUTH_PATH_LEDGER` fails when the live cohort and
# this ledger disagree in EITHER direction — a new parameter nobody classified, or an
# entry whose row no longer exists. That is the whole point: 162's conclusion survived
# three sessions because it was compiled into a tool with no way to notice it had gone
# stale. An entry here cannot outlive its row.
cs_dbg_set_breakpoints	path	guarded	refuses res://.. naming the parameter
cs_definition	path	guarded	refuses res://.. naming the parameter
cs_diagnostics	path	guarded	refuses res://.. naming the parameter
cs_document_symbols	path	guarded	refuses res://.. naming the parameter
cs_hover	path	guarded	refuses res://.. naming the parameter
cs_references	path	guarded	refuses res://.. naming the parameter
cs_rename	path	guarded	refuses res://.. naming the parameter
cs_signature_help	path	guarded	refuses res://.. naming the parameter
csg_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
dbg_goto	path	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
dbg_launch	scene	guarded	refuses res://.. naming the parameter
dbg_restart	scene	guarded	refuses res://.. naming the parameter
dbg_set_breakpoints	path	guarded	refuses res://.. but does not name the parameter
environment_create	to_path	guarded	refuses res://.. naming the parameter
environment_set_sky	path	guarded	refuses res://.. naming the parameter
environment_set_sky	sky_material	not-a-path	enumerator over-inclusion: the name matches a path segment but the value is not a path
filesystem_create_dir	path	guarded	refuses res://.. naming the parameter
filesystem_list	path	guarded	refuses res://.. naming the parameter
filesystem_move	from_path	guarded	refuses res://.. naming the parameter
filesystem_move	to_path	guarded	refuses res://.. naming the parameter
gd_call_hierarchy	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_code_action	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_completion	path	guarded	refuses res://.. naming the parameter
gd_declaration	path	guarded	refuses res://.. naming the parameter
gd_definition	path	guarded	refuses res://.. naming the parameter
gd_diagnostics	path	guarded	refuses res://.. naming the parameter
gd_document_color	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_document_highlight	path	guarded	refuses res://.. naming the parameter
gd_document_link	path	guarded	refuses res://.. naming the parameter
gd_document_symbols	path	guarded	refuses res://.. naming the parameter
gd_folding_ranges	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_formatting	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_hover	path	guarded	refuses res://.. naming the parameter
gd_implementation	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_references	path	guarded	refuses res://.. naming the parameter
gd_rename	path	guarded	refuses res://.. naming the parameter
gd_semantic_tokens	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
gd_signature_help	path	guarded	refuses res://.. naming the parameter
gd_type_definition	path	capability-gated	the capability check answers before the guard; the call never proceeds (162 §5 D3)
godot_export	output_path	guarded	refuses res://.. naming the parameter
godot_run_headless_script	script_path	guarded	refuses res://.. naming the parameter
godot_run_managed	scene	guarded	refuses res://.. naming the parameter
godot_run_project	scene	guarded	refuses res://.. naming the parameter
interact_add_drop_zone	script_path	guarded	refuses res://.. naming the parameter
interact_add_drop_zone	notify.target	node-path	the tool's own reply vocabulary resolves it as a node, not a file
interact_make_draggable	script_path	guarded	refuses res://.. naming the parameter
interact_make_draggable	hit_area	node-path	the tool's own reply vocabulary resolves it as a node, not a file
joint_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
joint_set_bodies	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
leaderboard_scaffold	to_path	guarded	refuses res://.. naming the parameter
light_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mesh_set_surface_material	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mesh_set_surface_material	material_path	guarded	refuses res://.. naming the parameter
meshinstance_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
meshinstance_create	mesh_path	guarded	refuses res://.. naming the parameter
mp_add_spawner	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mp_add_spawner	spawn_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mp_add_spawner	spawnable_scenes	guarded	refuses res://.. naming the parameter
mp_add_synchronizer	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mp_add_synchronizer	root_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mp_scaffold_lobby	to_path	guarded	refuses res://.. naming the parameter
mp_set_authority	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
mp_setup_enet_peer	to_path	guarded	refuses res://.. naming the parameter
mp_setup_webrtc_peer	to_path	guarded	refuses res://.. naming the parameter
mp_wire_rpc	path	guarded	refuses res://.. naming the parameter (167 stage B, saved-scene/filesystem verdict)
navagent_configure	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
navregion_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_add	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_add_to_group	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_call_method	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_change_type	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_delete	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_duplicate	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_find	root_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_get_children	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_get_path	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_get_property	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_instantiate_scene	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_instantiate_scene	scene_path	guarded	refuses res://.. naming the parameter
node_list_groups	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_list_properties	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_move_child	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_remove_from_group	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_rename	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_reparent	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_reparent	new_parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_set_editable_instance	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_set_owner	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_set_owner	owner_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
node_set_property	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_set_amount	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_set_emitting	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_set_lifetime	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_set_process_material	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_set_texture	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
particles_set_texture	texture_path	guarded	refuses res://.. naming the parameter
piece_instance	template_path	guarded	refuses res://.. naming the parameter
piece_instance	parent	node-path	the tool's own reply vocabulary resolves it as a node, not a file
piece_move	to	node-path	the tool's own reply vocabulary resolves it as a node, not a file
piece_move	from	node-path	the tool's own reply vocabulary resolves it as a node, not a file
piece_template_create	path	guarded	refuses res://.. naming the parameter
piece_template_create	art	guarded	refuses res://.. naming the parameter (167 stage B, saved-scene/filesystem verdict)
piece_template_create	back.art	guarded	refuses res://.. naming the parameter (167 stage B, saved-scene/filesystem verdict)
piece_template_create	script_path	guarded	refuses res://.. naming the parameter (167 stage B, saved-scene/filesystem verdict)
primitive_mesh_create	to_path	guarded	refuses res://.. naming the parameter
project_add_autoload	path	guarded	refuses res://.. naming the parameter
project_add_export_preset	export_path	stores-only	stored verbatim in export_presets.cfg and never resolved; an export target outside the source tree is legitimate Godot usage (167 §3)
project_search	path	guarded	refuses res://.. naming the parameter
project_set_main_scene	path	guarded	refuses res://.. naming the parameter
resource_create	to_path	guarded	refuses res://.. naming the parameter
resource_duplicate	path	guarded	refuses res://.. naming the parameter
resource_duplicate	to_path	guarded	refuses res://.. naming the parameter
resource_get_import_settings	path	guarded	refuses res://.. naming the parameter
resource_get_property	path	guarded	refuses res://.. naming the parameter
resource_load	path	guarded	refuses res://.. naming the parameter
resource_save	from_path	guarded	refuses res://.. naming the parameter
resource_save	to_path	guarded	refuses res://.. naming the parameter
resource_set_import_settings	path	guarded	refuses res://.. naming the parameter
resource_set_property	path	guarded	refuses res://.. naming the parameter
rigidbody_set_properties	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
runtime_anim_get_state	path	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_anim_play	path	node-path	measured against a LIVE game: answers 'Node not found' — resolved through the scene tree, not the filesystem
runtime_anim_stop	path	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_assert_node_state	path	node-path	measured against a LIVE game: answers 'Node not found' — resolved through the scene tree, not the filesystem
runtime_assert_scene_structure	expect.path	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_await_condition	path	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_call_method	path	node-path	measured against a LIVE game: answers 'Node not found' — resolved through the scene tree, not the filesystem
runtime_emit_signal	path	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_get_property	path	node-path	measured against a LIVE game: answers 'Node not found' — resolved through the scene tree, not the filesystem
runtime_node_add	parent	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_node_add	scene	guarded	refuses res://.. naming the parameter
runtime_node_remove	path	node-path	measured against a LIVE game: answers 'Node not found' — resolved through the scene tree, not the filesystem
runtime_peers_digest	root	node-path	the tool's own reply vocabulary resolves it as a node, not a file
runtime_screenshot_diff	reference	guarded	refuses res://.. naming the parameter
runtime_set_property	path	node-path	runtime plane addresses live scene-tree nodes (same family measured live, 167 §2)
runtime_spawn_peers	scene	guarded	refuses res://.. naming the parameter
scene_close	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
scene_get_dependencies	path	guarded	refuses res://.. naming the parameter
scene_new	path	guarded	refuses res://.. naming the parameter
scene_open	path	guarded	refuses res://.. naming the parameter
scene_pack	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
scene_pack	to_path	guarded	refuses res://.. naming the parameter
scene_reload	path	guarded	refuses res://.. naming the parameter
scene_save_as	path	guarded	refuses res://.. naming the parameter
selection_set	paths	node-path	the tool's own reply vocabulary resolves it as a node, not a file
shader_create	to_path	guarded	refuses res://.. naming the parameter
shader_set_code	path	guarded	refuses res://.. naming the parameter
shadermaterial_create	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
shadermaterial_create	shader_path	guarded	refuses res://.. naming the parameter
shadermaterial_set_param	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
shadermaterial_set_shader	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
shadermaterial_set_shader	shader_path	guarded	refuses res://.. naming the parameter
signal_add_user_signal	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_connect	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_connect	target_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_disconnect	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_disconnect	target_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_emit	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_list	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
signal_list_connections	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
test_list	dir	guarded	refuses res://.. naming the parameter
theme_create	to_path	guarded	refuses res://.. naming the parameter
theme_set_color	path	guarded	refuses res://.. naming the parameter
theme_set_color	theme_type	not-a-path	enumerator over-inclusion: the name matches a path segment but the value is not a path
theme_set_constant	path	guarded	refuses res://.. naming the parameter
theme_set_constant	theme_type	not-a-path	enumerator over-inclusion: the name matches a path segment but the value is not a path
theme_set_font	path	guarded	refuses res://.. naming the parameter
theme_set_font	theme_type	not-a-path	enumerator over-inclusion: the name matches a path segment but the value is not a path
theme_set_font	font_path	guarded	refuses res://.. naming the parameter
theme_set_stylebox	path	guarded	refuses res://.. naming the parameter
theme_set_stylebox	theme_type	not-a-path	enumerator over-inclusion: the name matches a path segment but the value is not a path
theme_set_stylebox	stylebox_path	guarded	refuses res://.. naming the parameter
tilemap_clear	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
tilemap_get_cell	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
tilemap_set_cell	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
tilemap_set_cells_rect	path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
tilemaplayer_create	parent_path	node-path	the tool's own reply vocabulary resolves it as a node, not a file
tilemaplayer_create	tileset_path	guarded	refuses res://.. naming the parameter
tileset_add_source	tileset_path	guarded	refuses res://.. naming the parameter
tileset_add_source	texture_path	guarded	refuses res://.. naming the parameter
tileset_add_tile	tileset_path	guarded	refuses res://.. naming the parameter
tileset_create	to_path	guarded	refuses res://.. naming the parameter
tileset_set_tile_collision	tileset_path	guarded	refuses res://.. naming the parameter
vcs_add	paths	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
vcs_blame	path	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
vcs_branch_create	from	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
vcs_diff	path	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
vcs_log	path	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
vcs_restore	paths	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
vcs_show	path	do-not-reopen	plane on the do-not-reopen list with its own dedicated path pass (166 §8.38)
